Uniprot_ID	HPO-Term-ID
PLOD2_HUMAN	HP:0002980
PLOD2_HUMAN	HP:0002757
PLOD2_HUMAN	HP:0000325
PLOD2_HUMAN	HP:0000007
PLOD2_HUMAN	HP:0003080
PLOD2_HUMAN	HP:0000938
PLOD2_HUMAN	HP:0001387
PLOD2_HUMAN	HP:0000939
PLOD2_HUMAN	HP:0002987
PLOD2_HUMAN	HP:0006380
PLOD2_HUMAN	HP:0002093
PLOD2_HUMAN	HP:0002804
PLOD2_HUMAN	HP:0002645
PLOD2_HUMAN	HP:0006487
PLOD2_HUMAN	HP:0000023
PLOD2_HUMAN	HP:0002808
PLOD2_HUMAN	HP:0002650
PLOD2_HUMAN	HP:0001371
PLOD2_HUMAN	HP:0000926
MYPR_HUMAN	HP:0003202
MYPR_HUMAN	HP:0000648
MYPR_HUMAN	HP:0002313
MYPR_HUMAN	HP:0003593
MYPR_HUMAN	HP:0002314
MYPR_HUMAN	HP:0001290
MYPR_HUMAN	HP:0001419
MYPR_HUMAN	HP:0002061
MYPR_HUMAN	HP:0002064
MYPR_HUMAN	HP:0004886
MYPR_HUMAN	HP:0002071
MYPR_HUMAN	HP:0002204
MYPR_HUMAN	HP:0002205
MYPR_HUMAN	HP:0001310
MYPR_HUMAN	HP:0003487
MYPR_HUMAN	HP:0001317
MYPR_HUMAN	HP:0003621
MYPR_HUMAN	HP:0002599
MYPR_HUMAN	HP:0001324
MYPR_HUMAN	HP:0007340
MYPR_HUMAN	HP:0002478
MYPR_HUMAN	HP:0002607
MYPR_HUMAN	HP:0001583
MYPR_HUMAN	HP:0001332
MYPR_HUMAN	HP:0001337
MYPR_HUMAN	HP:0002361
MYPR_HUMAN	HP:0001347
MYPR_HUMAN	HP:0003269
MYPR_HUMAN	HP:0002503
MYPR_HUMAN	HP:0007256
MYPR_HUMAN	HP:0001371
MYPR_HUMAN	HP:0005340
MYPR_HUMAN	HP:0003677
MYPR_HUMAN	HP:0002015
MYPR_HUMAN	HP:0001376
MYPR_HUMAN	HP:0001249
MYPR_HUMAN	HP:0001761
MYPR_HUMAN	HP:0007266
MYPR_HUMAN	HP:0001250
MYPR_HUMAN	HP:0004322
MYPR_HUMAN	HP:0001251
MYPR_HUMAN	HP:0100709
MYPR_HUMAN	HP:0001252
MYPR_HUMAN	HP:0001508
MYPR_HUMAN	HP:0001258
MYPR_HUMAN	HP:0001260
MYPR_HUMAN	HP:0000365
MYPR_HUMAN	HP:0000750
MYPR_HUMAN	HP:0001263
MYPR_HUMAN	HP:0001265
MYPR_HUMAN	HP:0001266
MYPR_HUMAN	HP:0002168
MYPR_HUMAN	HP:0000763
MYPR_HUMAN	HP:0000252
MYPR_HUMAN	HP:0000639
PLST_HUMAN	HP:0002953
PLST_HUMAN	HP:0000938
PLST_HUMAN	HP:0000939
PLST_HUMAN	HP:0001423
PML_HUMAN	HP:0100608
PML_HUMAN	HP:0031364
PML_HUMAN	HP:0000967
PML_HUMAN	HP:0025420
PML_HUMAN	HP:0031245
PML_HUMAN	HP:0005521
PML_HUMAN	HP:0001873
PML_HUMAN	HP:0002321
PML_HUMAN	HP:0000978
PML_HUMAN	HP:0001875
PML_HUMAN	HP:0000212
PML_HUMAN	HP:0001876
PML_HUMAN	HP:0000790
PML_HUMAN	HP:0100758
PML_HUMAN	HP:0001945
PML_HUMAN	HP:0012378
PML_HUMAN	HP:0001882
PML_HUMAN	HP:0002716
PML_HUMAN	HP:0002653
PML_HUMAN	HP:0001824
PML_HUMAN	HP:0000225
PML_HUMAN	HP:0000421
PML_HUMAN	HP:0010280
PML_HUMAN	HP:0002027
PML_HUMAN	HP:0030955
PML_HUMAN	HP:0001324
PML_HUMAN	HP:0031020
PML_HUMAN	HP:0001903
PML_HUMAN	HP:0001974
PML_HUMAN	HP:0002039
PML_HUMAN	HP:0031035
PML_HUMAN	HP:0002875
PML_HUMAN	HP:0030140
PML_HUMAN	HP:0011900
PMM2_HUMAN	HP:0003073
PMM2_HUMAN	HP:0000518
PMM2_HUMAN	HP:0000007
PMM2_HUMAN	HP:0001290
PMM2_HUMAN	HP:0002828
PMM2_HUMAN	HP:0025356
PMM2_HUMAN	HP:0008209
PMM2_HUMAN	HP:0012050
PMM2_HUMAN	HP:0000276
PMM2_HUMAN	HP:0000278
PMM2_HUMAN	HP:0001560
PMM2_HUMAN	HP:0001305
PMM2_HUMAN	HP:0000286
PMM2_HUMAN	HP:0008734
PMM2_HUMAN	HP:0000545
PMM2_HUMAN	HP:0001321
PMM2_HUMAN	HP:0006955
PMM2_HUMAN	HP:0000044
PMM2_HUMAN	HP:0001324
PMM2_HUMAN	HP:0040238
PMM2_HUMAN	HP:0000303
PMM2_HUMAN	HP:0000815
PMM2_HUMAN	HP:0002098
PMM2_HUMAN	HP:0000565
PMM2_HUMAN	HP:0000821
PMM2_HUMAN	HP:0003642
PMM2_HUMAN	HP:0000316
PMM2_HUMAN	HP:0003645
PMM2_HUMAN	HP:0002625
PMM2_HUMAN	HP:0000582
PMM2_HUMAN	HP:0000842
PMM2_HUMAN	HP:0003146
PMM2_HUMAN	HP:0000845
PMM2_HUMAN	HP:0011858
PMM2_HUMAN	HP:0012882
PMM2_HUMAN	HP:0000343
PMM2_HUMAN	HP:0000855
PMM2_HUMAN	HP:0000091
PMM2_HUMAN	HP:0001371
PMM2_HUMAN	HP:0000093
PMM2_HUMAN	HP:0002910
PMM2_HUMAN	HP:0002401
PMM2_HUMAN	HP:0000100
PMM2_HUMAN	HP:0000870
PMM2_HUMAN	HP:0009830
PMM2_HUMAN	HP:0001894
PMM2_HUMAN	HP:0001638
PMM2_HUMAN	HP:0001639
PMM2_HUMAN	HP:0000107
PMM2_HUMAN	HP:0001388
PMM2_HUMAN	HP:0002925
PMM2_HUMAN	HP:0003186
PMM2_HUMAN	HP:0000114
PMM2_HUMAN	HP:0001395
PMM2_HUMAN	HP:0001397
PMM2_HUMAN	HP:0002170
PMM2_HUMAN	HP:0000639
PMM2_HUMAN	HP:0007552
PMM2_HUMAN	HP:0001929
PMM2_HUMAN	HP:0000400
PMM2_HUMAN	HP:0001681
PMM2_HUMAN	HP:0030609
PMM2_HUMAN	HP:0001945
PMM2_HUMAN	HP:0000154
PMM2_HUMAN	HP:0000926
PMM2_HUMAN	HP:0012448
PMM2_HUMAN	HP:0002720
PMM2_HUMAN	HP:0005280
PMM2_HUMAN	HP:0001698
PMM2_HUMAN	HP:0009125
PMM2_HUMAN	HP:0001701
PMM2_HUMAN	HP:0008872
PMM2_HUMAN	HP:0000938
PMM2_HUMAN	HP:0000426
PMM2_HUMAN	HP:0000939
PMM2_HUMAN	HP:0031404
PMM2_HUMAN	HP:0011951
PMM2_HUMAN	HP:0001976
PMM2_HUMAN	HP:0005562
PMM2_HUMAN	HP:0002751
PMM2_HUMAN	HP:0011968
PMM2_HUMAN	HP:0000448
PMM2_HUMAN	HP:0002240
PMM2_HUMAN	HP:0030146
PMM2_HUMAN	HP:0100807
PMM2_HUMAN	HP:0000463
PMM2_HUMAN	HP:0011220
PMM2_HUMAN	HP:0008151
PMM2_HUMAN	HP:0000218
PMM2_HUMAN	HP:0000219
PMM2_HUMAN	HP:0004315
PMM2_HUMAN	HP:0002013
PMM2_HUMAN	HP:0012509
PMM2_HUMAN	HP:0002014
PMM2_HUMAN	HP:0010463
PMM2_HUMAN	HP:0001249
PMM2_HUMAN	HP:0001250
PMM2_HUMAN	HP:0001763
PMM2_HUMAN	HP:0001251
PMM2_HUMAN	HP:0001508
PMM2_HUMAN	HP:0001252
PMM2_HUMAN	HP:0002280
PMM2_HUMAN	HP:0008936
PMM2_HUMAN	HP:0001004
PMM2_HUMAN	HP:0000750
PMM2_HUMAN	HP:0001263
PMM2_HUMAN	HP:0001265
PMM2_HUMAN	HP:0001271
PMM2_HUMAN	HP:0002808
PMM2_HUMAN	HP:0000252
PMM2_HUMAN	HP:0000510
PMM2_HUMAN	HP:0001790
MYP2_HUMAN	HP:0003376
MYP2_HUMAN	HP:0001761
MYP2_HUMAN	HP:0002355
MYP2_HUMAN	HP:0000006
MYP2_HUMAN	HP:0003383
MYP2_HUMAN	HP:0002359
MYP2_HUMAN	HP:0003677
PMP22_HUMAN	HP:0003202
PMP22_HUMAN	HP:0002307
PMP22_HUMAN	HP:0003587
PMP22_HUMAN	HP:0001284
PMP22_HUMAN	HP:0000006
PMP22_HUMAN	HP:0000007
PMP22_HUMAN	HP:0001288
PMP22_HUMAN	HP:0003593
PMP22_HUMAN	HP:0001290
PMP22_HUMAN	HP:0002317
PMP22_HUMAN	HP:0001425
PMP22_HUMAN	HP:0006801
PMP22_HUMAN	HP:0002066
PMP22_HUMAN	HP:0001171
PMP22_HUMAN	HP:0008981
PMP22_HUMAN	HP:0000407
PMP22_HUMAN	HP:0003481
PMP22_HUMAN	HP:0009113
PMP22_HUMAN	HP:0001178
PMP22_HUMAN	HP:0002715
PMP22_HUMAN	HP:0002460
PMP22_HUMAN	HP:0001954
PMP22_HUMAN	HP:0003621
PMP22_HUMAN	HP:0006824
PMP22_HUMAN	HP:0001324
PMP22_HUMAN	HP:0002093
PMP22_HUMAN	HP:0003376
PMP22_HUMAN	HP:0003380
PMP22_HUMAN	HP:0003382
PMP22_HUMAN	HP:0003383
PMP22_HUMAN	HP:0007351
PMP22_HUMAN	HP:0031162
PMP22_HUMAN	HP:0002751
PMP22_HUMAN	HP:0009027
PMP22_HUMAN	HP:0001605
PMP22_HUMAN	HP:0011463
PMP22_HUMAN	HP:0003401
PMP22_HUMAN	HP:0010833
PMP22_HUMAN	HP:0005335
PMP22_HUMAN	HP:0002650
PMP22_HUMAN	HP:0007131
PMP22_HUMAN	HP:0001884
PMP22_HUMAN	HP:0003677
PMP22_HUMAN	HP:0009053
PMP22_HUMAN	HP:0002141
PMP22_HUMAN	HP:0001761
PMP22_HUMAN	HP:0001252
PMP22_HUMAN	HP:0001765
PMP22_HUMAN	HP:0009830
PMP22_HUMAN	HP:0003431
PMP22_HUMAN	HP:0003690
PMP22_HUMAN	HP:0002922
PMP22_HUMAN	HP:0003693
PMP22_HUMAN	HP:0000365
PMP22_HUMAN	HP:0004336
PMP22_HUMAN	HP:0001265
PMP22_HUMAN	HP:0030834
PMP22_HUMAN	HP:0003828
PMP22_HUMAN	HP:0003445
PMP22_HUMAN	HP:0001270
PMP22_HUMAN	HP:0012534
PMP22_HUMAN	HP:0010871
PMP22_HUMAN	HP:0002936
PMP22_HUMAN	HP:0003448
PMP22_HUMAN	HP:0003449
PMP22_HUMAN	HP:0000639
PMS1_HUMAN	HP:0100613
PMS1_HUMAN	HP:0006725
PMS1_HUMAN	HP:0000006
PMS1_HUMAN	HP:0100615
PMS1_HUMAN	HP:0100743
PMS1_HUMAN	HP:0001288
PMS1_HUMAN	HP:0002376
PMS1_HUMAN	HP:0003401
PMS1_HUMAN	HP:0200008
PMS1_HUMAN	HP:0000716
PMS1_HUMAN	HP:0002893
PMS1_HUMAN	HP:0012174
PMS1_HUMAN	HP:0002516
PMS1_HUMAN	HP:0004374
PMS1_HUMAN	HP:0007256
PMS1_HUMAN	HP:0012378
PMS1_HUMAN	HP:0100571
PMS1_HUMAN	HP:0001371
PMS1_HUMAN	HP:0010524
PMS1_HUMAN	HP:0002076
PMS1_HUMAN	HP:0010526
PMS1_HUMAN	HP:0001824
PMS1_HUMAN	HP:0002017
PMS1_HUMAN	HP:0100576
PMS1_HUMAN	HP:0000737
PMS1_HUMAN	HP:0000738
PMS1_HUMAN	HP:0010786
PMS1_HUMAN	HP:0100835
PMS1_HUMAN	HP:0001250
PMS1_HUMAN	HP:0001123
PMS1_HUMAN	HP:0000739
PMS1_HUMAN	HP:0002019
PMS1_HUMAN	HP:0001252
PMS1_HUMAN	HP:0002024
PMS1_HUMAN	HP:0007018
PMS1_HUMAN	HP:0002027
PMS1_HUMAN	HP:0001260
PMS1_HUMAN	HP:0002671
PMS1_HUMAN	HP:0001522
PMS1_HUMAN	HP:0002354
PMS1_HUMAN	HP:0100660
PMS1_HUMAN	HP:0001402
PMS1_HUMAN	HP:0003003
PMS1_HUMAN	HP:0001276
PMS1_HUMAN	HP:0100031
PMS1_HUMAN	HP:0010622
PMS1_HUMAN	HP:0003006
PMS1_HUMAN	HP:0002239
EXOS9_HUMAN	HP:0011968
EXOS9_HUMAN	HP:0001347
EXOS9_HUMAN	HP:0000007
EXOS9_HUMAN	HP:0001290
EXOS9_HUMAN	HP:0200136
EXOS9_HUMAN	HP:0002059
EXOS9_HUMAN	HP:0001612
EXOS9_HUMAN	HP:0002380
EXOS9_HUMAN	HP:0001999
EXOS9_HUMAN	HP:0001558
EXOS9_HUMAN	HP:0000470
EXOS9_HUMAN	HP:0001562
EXOS9_HUMAN	HP:0000218
EXOS9_HUMAN	HP:0001371
EXOS9_HUMAN	HP:0003676
EXOS9_HUMAN	HP:0001181
EXOS9_HUMAN	HP:0002205
EXOS9_HUMAN	HP:0000286
EXOS9_HUMAN	HP:0001250
EXOS9_HUMAN	HP:0001508
EXOS9_HUMAN	HP:0001511
EXOS9_HUMAN	HP:0001257
EXOS9_HUMAN	HP:0002093
EXOS9_HUMAN	HP:0001263
EXOS9_HUMAN	HP:0001265
EXOS9_HUMAN	HP:0000369
EXOS9_HUMAN	HP:0002421
EXOS9_HUMAN	HP:0001272
EXOS9_HUMAN	HP:0000316
EXOS9_HUMAN	HP:0000252
EXOS9_HUMAN	HP:0000639
PMS2_HUMAN	HP:0100613
PMS2_HUMAN	HP:0000006
PMS2_HUMAN	HP:0100615
PMS2_HUMAN	HP:0100743
PMS2_HUMAN	HP:0000007
PMS2_HUMAN	HP:0001288
PMS2_HUMAN	HP:0001034
PMS2_HUMAN	HP:0012174
PMS2_HUMAN	HP:0004374
PMS2_HUMAN	HP:0010524
PMS2_HUMAN	HP:0002076
PMS2_HUMAN	HP:0010526
PMS2_HUMAN	HP:0001438
PMS2_HUMAN	HP:0001824
PMS2_HUMAN	HP:0010786
PMS2_HUMAN	HP:0002859
PMS2_HUMAN	HP:0002354
PMS2_HUMAN	HP:0100660
PMS2_HUMAN	HP:0003003
PMS2_HUMAN	HP:0006716
PMS2_HUMAN	HP:0000957
PMS2_HUMAN	HP:0100031
PMS2_HUMAN	HP:0003006
PMS2_HUMAN	HP:0002239
PMS2_HUMAN	HP:0006725
PMS2_HUMAN	HP:0002885
PMS2_HUMAN	HP:0002376
PMS2_HUMAN	HP:0002888
PMS2_HUMAN	HP:0003401
PMS2_HUMAN	HP:0200008
PMS2_HUMAN	HP:0000716
PMS2_HUMAN	HP:0002893
PMS2_HUMAN	HP:0012114
PMS2_HUMAN	HP:0002516
PMS2_HUMAN	HP:0007256
PMS2_HUMAN	HP:0012378
PMS2_HUMAN	HP:0100571
PMS2_HUMAN	HP:0001371
PMS2_HUMAN	HP:0002017
PMS2_HUMAN	HP:0100576
PMS2_HUMAN	HP:0000737
PMS2_HUMAN	HP:0000738
PMS2_HUMAN	HP:0100835
PMS2_HUMAN	HP:0001250
PMS2_HUMAN	HP:0001123
PMS2_HUMAN	HP:0000739
PMS2_HUMAN	HP:0002019
PMS2_HUMAN	HP:0001252
PMS2_HUMAN	HP:0000997
PMS2_HUMAN	HP:0002024
PMS2_HUMAN	HP:0002665
PMS2_HUMAN	HP:0007018
PMS2_HUMAN	HP:0002282
PMS2_HUMAN	HP:0002027
PMS2_HUMAN	HP:0001260
PMS2_HUMAN	HP:0002671
PMS2_HUMAN	HP:0001522
PMS2_HUMAN	HP:0001909
PMS2_HUMAN	HP:0009592
PMS2_HUMAN	HP:0001402
PMS2_HUMAN	HP:0001274
PMS2_HUMAN	HP:0001276
PMS2_HUMAN	HP:0010622
PRRX1_HUMAN	HP:0007360
PRRX1_HUMAN	HP:0009924
PRRX1_HUMAN	HP:0000006
PRRX1_HUMAN	HP:0000007
PRRX1_HUMAN	HP:0001291
PRRX1_HUMAN	HP:0001360
PRRX1_HUMAN	HP:0009939
PRRX1_HUMAN	HP:0000405
PRRX1_HUMAN	HP:0001561
PRRX1_HUMAN	HP:0002779
PRRX1_HUMAN	HP:0000347
PRRX1_HUMAN	HP:0000478
PRRX1_HUMAN	HP:0000160
PRRX1_HUMAN	HP:0001696
PRRX1_HUMAN	HP:0008736
PRRX1_HUMAN	HP:0000356
PRRX1_HUMAN	HP:0005349
PRRX1_HUMAN	HP:0100840
PRRX1_HUMAN	HP:0000171
PRRX1_HUMAN	HP:0008749
PRRX1_HUMAN	HP:0000494
PRRX1_HUMAN	HP:0000175
PRRX1_HUMAN	HP:0000368
PRRX1_HUMAN	HP:0002098
PRRX1_HUMAN	HP:0100596
PRRX1_HUMAN	HP:0100663
PRRX1_HUMAN	HP:0012730
PRRX1_HUMAN	HP:0001274
PRRX1_HUMAN	HP:0011386
PRRX1_HUMAN	HP:0009914
LIPP_HUMAN	HP:0045014
LIPP_HUMAN	HP:0000007
LIPP_HUMAN	HP:0002570
PODXL_HUMAN	HP:0002304
PODXL_HUMAN	HP:0008969
PODXL_HUMAN	HP:0000651
PODXL_HUMAN	HP:0002063
PODXL_HUMAN	HP:0007311
PODXL_HUMAN	HP:0002066
PODXL_HUMAN	HP:0002322
PODXL_HUMAN	HP:0002578
PODXL_HUMAN	HP:0002067
PODXL_HUMAN	HP:0012444
PODXL_HUMAN	HP:0012452
PODXL_HUMAN	HP:0000551
PODXL_HUMAN	HP:0012332
PODXL_HUMAN	HP:0100785
PODXL_HUMAN	HP:0001332
PODXL_HUMAN	HP:0100660
PODXL_HUMAN	HP:0025269
PODXL_HUMAN	HP:0001336
PODXL_HUMAN	HP:0004409
PODXL_HUMAN	HP:0001337
PODXL_HUMAN	HP:0030014
PODXL_HUMAN	HP:0003394
PODXL_HUMAN	HP:0001347
PODXL_HUMAN	HP:0000713
PODXL_HUMAN	HP:0000716
PODXL_HUMAN	HP:0000338
PODXL_HUMAN	HP:0001621
PODXL_HUMAN	HP:0000727
PODXL_HUMAN	HP:0007256
PODXL_HUMAN	HP:0002650
PODXL_HUMAN	HP:0012378
PODXL_HUMAN	HP:0002141
PODXL_HUMAN	HP:0002014
PODXL_HUMAN	HP:0000735
PODXL_HUMAN	HP:0000736
PODXL_HUMAN	HP:0001761
PODXL_HUMAN	HP:0001249
PODXL_HUMAN	HP:0001250
PODXL_HUMAN	HP:0000738
PODXL_HUMAN	HP:0002018
PODXL_HUMAN	HP:0000739
PODXL_HUMAN	HP:0002019
PODXL_HUMAN	HP:0000741
PODXL_HUMAN	HP:0100710
PODXL_HUMAN	HP:0001257
PODXL_HUMAN	HP:0002540
PODXL_HUMAN	HP:0001265
PODXL_HUMAN	HP:0040307
PODXL_HUMAN	HP:0002425
PODXL_HUMAN	HP:0007164
PODXL_HUMAN	HP:0002172
DPOLA_HUMAN	HP:0011968
DPOLA_HUMAN	HP:0000193
DPOLA_HUMAN	HP:0000962
DPOLA_HUMAN	HP:0010882
DPOLA_HUMAN	HP:0012227
DPOLA_HUMAN	HP:0006532
DPOLA_HUMAN	HP:0000837
DPOLA_HUMAN	HP:0000966
DPOLA_HUMAN	HP:0000582
DPOLA_HUMAN	HP:0001417
DPOLA_HUMAN	HP:0001419
DPOLA_HUMAN	HP:0002059
DPOLA_HUMAN	HP:0007759
DPOLA_HUMAN	HP:0001939
DPOLA_HUMAN	HP:0000276
DPOLA_HUMAN	HP:0000023
DPOLA_HUMAN	HP:0002583
DPOLA_HUMAN	HP:0000729
DPOLA_HUMAN	HP:0011034
DPOLA_HUMAN	HP:0002650
DPOLA_HUMAN	HP:0011229
DPOLA_HUMAN	HP:0001629
DPOLA_HUMAN	HP:0002014
DPOLA_HUMAN	HP:0002719
DPOLA_HUMAN	HP:0001631
DPOLA_HUMAN	HP:0001249
DPOLA_HUMAN	HP:0001250
DPOLA_HUMAN	HP:0004322
DPOLA_HUMAN	HP:0003298
DPOLA_HUMAN	HP:0100962
DPOLA_HUMAN	HP:0000613
DPOLA_HUMAN	HP:0001511
DPOLA_HUMAN	HP:0001321
DPOLA_HUMAN	HP:0001257
DPOLA_HUMAN	HP:0000559
DPOLA_HUMAN	HP:0007599
DPOLA_HUMAN	HP:0001263
DPOLA_HUMAN	HP:0008757
DPOLA_HUMAN	HP:0000505
DPOLA_HUMAN	HP:0001531
DPOLA_HUMAN	HP:0000572
DPOLA_HUMAN	HP:0000252
DPOLA_HUMAN	HP:0002301
DPOLA_HUMAN	HP:0004798
DPOLA_HUMAN	HP:0004415
DPOD1_HUMAN	HP:0002240
DPOD1_HUMAN	HP:0100679
DPOD1_HUMAN	HP:0000006
DPOD1_HUMAN	HP:0000135
DPOD1_HUMAN	HP:0000520
DPOD1_HUMAN	HP:0030731
DPOD1_HUMAN	HP:0012114
DPOD1_HUMAN	HP:0001620
DPOD1_HUMAN	HP:0040276
DPOD1_HUMAN	HP:0000407
DPOD1_HUMAN	HP:0000855
DPOD1_HUMAN	HP:0002650
DPOD1_HUMAN	HP:0001371
DPOD1_HUMAN	HP:0000347
DPOD1_HUMAN	HP:0000028
DPOD1_HUMAN	HP:0002910
DPOD1_HUMAN	HP:0000160
DPOD1_HUMAN	HP:0030692
DPOD1_HUMAN	HP:0009125
DPOD1_HUMAN	HP:0100324
DPOD1_HUMAN	HP:0000678
DPOD1_HUMAN	HP:0000939
DPOD1_HUMAN	HP:0002155
DPOD1_HUMAN	HP:0005227
DPOD1_HUMAN	HP:0004334
DPOD1_HUMAN	HP:0001009
DPOD1_HUMAN	HP:0000819
DPOD1_HUMAN	HP:0001397
DPOD1_HUMAN	HP:0002808
DPOD1_HUMAN	HP:0003002
DPOD1_HUMAN	HP:0000444
DPOD1_HUMAN	HP:0200063
DPOE1_HUMAN	HP:0004482
DPOE1_HUMAN	HP:0030084
DPOE1_HUMAN	HP:0000006
DPOE1_HUMAN	HP:0000007
DPOE1_HUMAN	HP:0000135
DPOE1_HUMAN	HP:0030731
DPOE1_HUMAN	HP:0000272
DPOE1_HUMAN	HP:0000028
DPOE1_HUMAN	HP:0002205
DPOE1_HUMAN	HP:0012189
DPOE1_HUMAN	HP:0012190
DPOE1_HUMAN	HP:0100255
DPOE1_HUMAN	HP:0005280
DPOE1_HUMAN	HP:0002721
DPOE1_HUMAN	HP:0002983
DPOE1_HUMAN	HP:0000938
DPOE1_HUMAN	HP:0000047
DPOE1_HUMAN	HP:0008244
DPOE1_HUMAN	HP:0003510
DPOE1_HUMAN	HP:0000054
DPOE1_HUMAN	HP:0000824
DPOE1_HUMAN	HP:0003002
DPOE1_HUMAN	HP:0011968
DPOE1_HUMAN	HP:0000835
DPOE1_HUMAN	HP:0000964
DPOE1_HUMAN	HP:0000460
DPOE1_HUMAN	HP:0001999
DPOE1_HUMAN	HP:0000337
DPOE1_HUMAN	HP:0012114
DPOE1_HUMAN	HP:0040276
DPOE1_HUMAN	HP:0000470
DPOE1_HUMAN	HP:0002007
DPOE1_HUMAN	HP:0002650
DPOE1_HUMAN	HP:0000475
DPOE1_HUMAN	HP:0000347
DPOE1_HUMAN	HP:0002653
DPOE1_HUMAN	HP:0004322
DPOE1_HUMAN	HP:0001250
DPOE1_HUMAN	HP:0030692
DPOE1_HUMAN	HP:0001252
DPOE1_HUMAN	HP:0004325
DPOE1_HUMAN	HP:0000358
DPOE1_HUMAN	HP:0001511
DPOE1_HUMAN	HP:0008551
DPOE1_HUMAN	HP:0005227
DPOE1_HUMAN	HP:0008689
DPOE1_HUMAN	HP:0000369
DPOE1_HUMAN	HP:0003189
DPOE1_HUMAN	HP:0003577
DPOE1_HUMAN	HP:0000252
DPOE1_HUMAN	HP:0200063
DPOE1_HUMAN	HP:0007421
DPOE1_HUMAN	HP:0003581
DPOE1_HUMAN	HP:0000126
DPOG1_HUMAN	HP:0000518
DPOG1_HUMAN	HP:0000006
DPOG1_HUMAN	HP:0000007
DPOG1_HUMAN	HP:0003593
DPOG1_HUMAN	HP:0002059
DPOG1_HUMAN	HP:0002063
DPOG1_HUMAN	HP:0000017
DPOG1_HUMAN	HP:0008209
DPOG1_HUMAN	HP:0002578
DPOG1_HUMAN	HP:0002066
DPOG1_HUMAN	HP:0002067
DPOG1_HUMAN	HP:0002579
DPOG1_HUMAN	HP:0002069
DPOG1_HUMAN	HP:0002070
DPOG1_HUMAN	HP:0002076
DPOG1_HUMAN	HP:0030237
DPOG1_HUMAN	HP:0000029
DPOG1_HUMAN	HP:0000544
DPOG1_HUMAN	HP:0000044
DPOG1_HUMAN	HP:0002093
DPOG1_HUMAN	HP:0012847
DPOG1_HUMAN	HP:0012850
DPOG1_HUMAN	HP:0003128
DPOG1_HUMAN	HP:0000572
DPOG1_HUMAN	HP:0025149
DPOG1_HUMAN	HP:0007240
DPOG1_HUMAN	HP:0000590
DPOG1_HUMAN	HP:0001618
DPOG1_HUMAN	HP:0000597
DPOG1_HUMAN	HP:0001621
DPOG1_HUMAN	HP:0002133
DPOG1_HUMAN	HP:0012378
DPOG1_HUMAN	HP:0000602
DPOG1_HUMAN	HP:0003676
DPOG1_HUMAN	HP:0003678
DPOG1_HUMAN	HP:0001634
DPOG1_HUMAN	HP:0001638
DPOG1_HUMAN	HP:0002151
DPOG1_HUMAN	HP:0003688
DPOG1_HUMAN	HP:0003689
DPOG1_HUMAN	HP:0000618
DPOG1_HUMAN	HP:0003690
DPOG1_HUMAN	HP:0003691
DPOG1_HUMAN	HP:0001644
DPOG1_HUMAN	HP:0003693
DPOG1_HUMAN	HP:0003700
DPOG1_HUMAN	HP:0003701
DPOG1_HUMAN	HP:0001653
DPOG1_HUMAN	HP:0002171
DPOG1_HUMAN	HP:0003198
DPOG1_HUMAN	HP:0000639
DPOG1_HUMAN	HP:0003199
DPOG1_HUMAN	HP:0003200
DPOG1_HUMAN	HP:0003713
DPOG1_HUMAN	HP:0003201
DPOG1_HUMAN	HP:0003202
DPOG1_HUMAN	HP:0001155
DPOG1_HUMAN	HP:0007302
DPOG1_HUMAN	HP:0000648
DPOG1_HUMAN	HP:0031368
DPOG1_HUMAN	HP:0000649
DPOG1_HUMAN	HP:0002191
DPOG1_HUMAN	HP:0003731
DPOG1_HUMAN	HP:0003219
DPOG1_HUMAN	HP:0003737
DPOG1_HUMAN	HP:0003236
DPOG1_HUMAN	HP:0007344
DPOG1_HUMAN	HP:0001712
DPOG1_HUMAN	HP:0002747
DPOG1_HUMAN	HP:0031422
DPOG1_HUMAN	HP:0100543
DPOG1_HUMAN	HP:0007359
DPOG1_HUMAN	HP:0002240
DPOG1_HUMAN	HP:0000708
DPOG1_HUMAN	HP:0003270
DPOG1_HUMAN	HP:0000712
DPOG1_HUMAN	HP:0006858
DPOG1_HUMAN	HP:0000716
DPOG1_HUMAN	HP:0002254
DPOG1_HUMAN	HP:0004308
DPOG1_HUMAN	HP:0000726
DPOG1_HUMAN	HP:0001751
DPOG1_HUMAN	HP:0001761
DPOG1_HUMAN	HP:0001249
DPOG1_HUMAN	HP:0001250
DPOG1_HUMAN	HP:0001251
DPOG1_HUMAN	HP:0000739
DPOG1_HUMAN	HP:0001252
DPOG1_HUMAN	HP:0006886
DPOG1_HUMAN	HP:0004326
DPOG1_HUMAN	HP:0001254
DPOG1_HUMAN	HP:0001259
DPOG1_HUMAN	HP:0001260
DPOG1_HUMAN	HP:0001263
DPOG1_HUMAN	HP:0001265
DPOG1_HUMAN	HP:0001266
DPOG1_HUMAN	HP:0025331
DPOG1_HUMAN	HP:0031987
DPOG1_HUMAN	HP:0003828
DPOG1_HUMAN	HP:0001272
DPOG1_HUMAN	HP:0003323
DPOG1_HUMAN	HP:0000252
DPOG1_HUMAN	HP:0001276
DPOG1_HUMAN	HP:0003324
DPOG1_HUMAN	HP:0003326
DPOG1_HUMAN	HP:0001284
DPOG1_HUMAN	HP:0100613
DPOG1_HUMAN	HP:0001288
